layer,img,client,server,network,total
2,89,28.821552,189.47,21.924107,240.215659
2,90,28.641276,195.5959,20.431101,244.668277
2,91,28.212503,183.7175,18.014807,229.94481
2,92,28.923051,201.1108,22.059103,252.092954
2,93,28.741849,196.2826,19.658383,244.682832
2,94,28.717572,180.8909,23.95028,233.558752
2,95,28.526907,215.605,19.140017,263.271924
2,96,28.516352,211.83,18.608842,258.955194
2,97,28.767348,202.3951,18.875824,250.038272
2,98,29.246399,193.7804,18.82775,241.854549
2,99,28.50213,203.511,20.397044,252.410174
3,0,30.389442,16070.2007,11.091772,16111.681914
3,1,28.660573,167.9724,17.849811,214.482784
3,2,28.586074,167.4668,16.190935,212.243809
3,3,28.354447,167.6028,9.884929,205.842176
3,4,28.243578,165.0253,11.267053,204.535931
3,5,28.845052,173.6009,18.410077,220.856029
3,6,28.622814,154.9559,18.132841,201.711555
3,7,28.526371,170.7451,23.091505,222.362976
3,8,28.215374,173.9631,18.165098,220.343572
3,9,28.528556,184.611,18.694445,231.834001
3,10,27.96897,173.0287,18.424653,219.422323
3,11,28.890201,176.3264,9.762753,214.979354
3,12,28.508983,160.6568,13.132989,202.298772
3,13,28.429483,151.7975,16.322703,196.549686
3,14,28.242874,161.7008,40.649748,230.593422
3,15,28.753868,170.1486,18.667227,217.569695
3,16,28.100468,169.4466,18.064242,215.61131
3,17,28.66437,185.1392,23.306726,237.110296
3,18,28.553204,183.6188,18.860173,231.032177
3,19,28.895756,151.3606,50.230957,230.487313
3,20,28.73622,210.1468,19.639614,258.522634
3,21,28.813646,228.3141,20.299087,277.426833
3,22,28.360206,180.5147,17.963762,226.838668
3,23,29.030939,214.1181,22.483571,265.63261
3,24,29.085402,190.608,10.077401,229.770803
3,25,28.429169,206.7911,20.411268,255.631537
3,26,28.247781,180.2795,30.249866,238.777147
3,27,28.854201,460.7719,37.421466,527.047567
3,28,28.103931,221.8008,10.378032,260.282763
3,29,28.637648,226.0546,10.643923,265.336171
3,30,28.093839,258.0439,14.015715,300.153454
3,31,28.338539,214.7827,10.673762,253.795001
3,32,28.967533,170.3992,9.987462,209.354195
3,33,28.486056,193.3016,18.607567,240.395223
3,34,27.475493,184.0854,10.33157,221.892463
3,35,28.070858,237.9906,12.747844,278.809302
3,36,28.908904,194.3982,14.483018,237.790122
3,37,28.744683,198.0387,20.942001,247.725384
3,38,29.380955,196.8837,9.915079,236.179734
3,39,29.141698,178.4054,9.875176,217.422274
3,40,27.98208,190.0256,11.328369,229.336049
3,41,29.116087,207.4135,18.680622,255.210209
3,42,28.868942,187.459,11.324034,227.651976
3,43,27.831971,201.0532,18.441236,247.326407
3,44,28.293133,302.4151,27.707656,358.415889
3,45,28.46089,855.2322,10.502902,894.195992
3,46,28.582667,689.1162,23.512403,741.21127
3,47,28.886627,315.8446,25.24198,369.973207
3,48,28.141801,401.1937,26.314189,455.64969
3,49,29.216716,310.821,22.580573,362.618289
3,50,29.3424,207.9519,12.820245,250.114545
3,51,28.600481,192.7082,13.144387,234.453068
3,52,28.9877,199.3464,18.474519,246.808619
3,53,28.456798,209.988,10.228096,248.672894
3,54,28.459409,178.0702,10.052731,216.58234
3,55,28.731555,203.7223,19.08462,251.538475
3,56,28.516427,216.8489,10.539636,255.904963
3,57,28.683981,211.9315,13.744055,254.359536
3,58,28.218893,213.1243,46.159403,287.502596
3,59,29.262993,193.631,9.931224,232.825217
3,60,27.749102,204.3449,9.867244,241.961246
3,61,28.973237,213.162,9.881288,252.016525
3,62,28.40478,189.9513,9.920651,228.276731
3,63,28.992256,172.6166,21.817484,223.42634
3,64,29.202049,223.228,22.540113,274.970162
3,65,28.736424,200.9538,10.334136,240.02436
3,66,28.822535,189.5686,9.804263,228.195398
3,67,28.730592,385.1136,10.219313,424.063505
3,68,28.909201,197.3368,10.154975,236.400976
3,69,29.029607,188.9023,14.354688,232.286595
3,70,27.783898,177.0321,10.28073,215.096728
3,71,29.05657,226.5732,17.572302,273.202072
3,72,28.810887,166.6396,15.822913,211.2734
3,73,28.933663,205.0263,18.816407,252.77637
3,74,28.967274,174.3994,15.883342,219.250016
3,75,28.959978,196.7919,10.210881,235.962759
3,76,29.195179,196.4391,13.472908,239.107187
3,77,29.046366,198.5929,10.031733,237.670999
3,78,27.66751,180.2605,9.975057,217.903067
3,79,29.103643,169.3829,24.063437,222.54998
3,80,28.247523,188.3342,17.345262,233.926985
3,81,28.628464,182.3936,19.177408,230.199472
3,82,29.271363,188.2881,22.197161,239.756624
3,83,28.403448,202.892,18.36531,249.660758
3,84,28.045766,188.8377,10.050115,226.933581
3,85,28.806387,181.4113,11.765078,221.982765
3,86,28.227671,284.0263,23.685578,335.939549
3,87,28.677019,212.9579,19.983374,261.618293
3,88,28.417836,191.6138,11.182509,231.214145
3,89,28.803554,195.1145,20.472632,244.390686
3,90,28.687296,168.1229,18.638493,215.448689
3,91,28.903849,227.4818,19.195916,275.581565
3,92,28.587649,196.8222,9.907529,235.317378
3,93,28.548576,178.1539,10.782581,217.485057
3,94,27.514235,182.3539,38.506582,248.374717
3,95,28.802221,215.8091,20.189234,264.800555
3,96,28.913257,184.6424,11.666963,225.22262
3,97,28.183135,207.0914,21.700698,256.975233
3,98,29.082644,189.8126,10.07239,228.967634
3,99,28.549927,188.4871,21.19006,238.227087
4,0,33.945034,14513.2959,10.916343,14558.157277
4,1,28.909202,164.5977,13.763049,207.269951
4,2,28.665871,162.2037,13.826779,204.69635
4,3,28.860684,179.5153,19.18306,227.559044
4,4,28.492965,187.1859,15.415492,231.094357
4,5,28.959813,190.7149,19.155449,238.830162
4,6,29.277623,177.2573,10.386848,216.921771
4,7,28.275339,181.4078,12.824849,222.507988
4,8,28.191876,169.5759,10.987456,208.755232
4,9,29.074848,168.5709,14.19032,211.836068
4,10,29.118292,158.2271,12.078535,199.423927
4,11,29.037867,192.252,11.227531,232.517398
4,12,27.748974,187.559,14.313529,229.621503
4,13,28.321227,192.4679,23.581771,244.370898
4,14,29.052163,189.1593,19.545229,237.756692
4,15,29.672564,202.6238,15.197295,247.493659
4,16,28.362745,175.4105,14.118906,217.892151
4,17,28.477651,185.1055,21.545774,235.128925
4,18,28.84061,184.2023,21.132043,234.174953
4,19,28.704778,163.6159,10.899467,203.220145
4,20,28.161414,169.3026,12.2833,209.747314
4,21,28.573594,180.9014,18.955412,228.430406
4,22,28.625427,181.3501,11.646323,221.62185
4,23,27.528347,178.3097,24.447043,230.28509
4,24,28.859554,167.0278,13.864645,209.751999
4,25,28.858221,181.7822,12.055604,222.696025
4,26,28.521354,192.9257,10.563645,232.010699
4,27,29.090719,200.8265,10.82559,240.742809
