layer,img,client,server,network,total
4,89,52.172426,317.5399,21.088938,390.801264
4,90,57.053841,305.8686,20.867893,383.790334
4,91,77.910466,297.5888,28.855974,404.35524
4,92,109.699224,310.2765,23.606996,443.58272
4,93,61.725275,315.3663,20.929228,398.020803
4,94,56.747269,322.6435,21.213323,400.604092
4,95,57.049007,305.7137,20.978849,383.741556
4,96,79.420378,312.7671,21.241636,413.429114
4,97,79.851132,332.5466,22.788478,435.18621
4,98,70.470947,297.485,21.840345,389.796292
4,99,56.274792,297.6657,20.606451,374.546943
5,0,83.371096,545.1032,21.550491,650.024787
5,1,75.526414,258.4777,21.956119,355.960233
5,2,61.716848,248.1772,21.320153,331.214201
5,3,62.290009,253.521,20.839712,336.650721
5,4,62.232176,255.5866,34.256643,352.075419
5,5,62.41586,236.0676,20.800916,319.284376
5,6,72.787534,235.1781,21.517843,329.483477
5,7,76.675607,240.0163,22.590362,339.282269
5,8,86.789098,289.5896,22.915195,399.293893
5,9,84.52325,251.0855,25.486338,361.095088
5,10,125.794692,269.8801,24.556061,420.230853
5,11,74.711923,263.5407,21.6572,359.909823
5,12,73.354362,252.6922,27.258382,353.304944
5,13,74.857791,237.9757,21.127886,333.961377
5,14,64.014863,247.1987,21.184701,332.398264
5,15,63.067501,246.3928,20.846872,330.307173
5,16,56.090738,244.2682,20.497996,320.856934
5,17,56.515196,237.6579,21.038097,315.211193
5,18,56.906748,237.8165,20.70311,315.426358
5,19,62.447989,248.7678,20.351594,331.567383
5,20,62.457952,264.5028,21.646387,348.607139
5,21,101.49323,245.5376,29.382569,376.413399
5,22,65.693938,254.5544,22.440989,342.689327
5,23,59.090522,257.901,20.596078,337.5876
5,24,96.824035,247.2204,28.069969,372.114404
5,25,128.374665,240.4793,21.418702,390.272667
5,26,61.299427,242.9673,21.107365,325.374092
5,27,66.038749,258.784,21.726428,346.549177
5,28,65.220739,244.9185,21.016814,331.156053
5,29,66.390691,240.0523,20.73975,327.182741
5,30,61.79581,250.7969,20.853727,333.446437
5,31,66.686521,258.7118,20.600769,345.99909
5,32,72.232373,240.6565,20.986893,333.875766
5,33,66.173471,252.2157,20.766839,339.15601
5,34,77.232564,266.0323,20.554345,363.819209
5,35,61.243482,249.8277,20.328793,331.399975
5,36,107.96411,255.6334,21.15012,384.74763
5,37,62.860355,257.2952,25.661647,345.817202
5,38,67.38994,248.7359,21.082912,337.208752
5,39,67.578864,241.5259,21.630997,330.735761
5,40,107.773407,257.3414,23.404432,388.519239
5,41,108.51803,250.2014,23.410893,382.130323
5,42,86.968522,251.6425,22.88458,361.495602
5,43,70.909738,249.8411,21.015683,341.766521
5,44,63.125612,249.7961,20.722408,333.64412
5,45,82.644029,260.0782,21.91712,364.639349
5,46,62.118641,245.1594,20.922264,328.200305
5,47,65.911121,244.004,20.837361,330.752482
5,48,82.570289,265.6139,21.07241,369.256599
5,49,55.740815,284.9614,21.218457,361.920672
5,50,74.545516,278.8036,28.847075,382.196191
5,51,61.705996,266.8137,20.881637,349.401333
5,52,65.919288,501.0279,54.281158,621.228346
5,53,67.267645,275.4172,22.908827,365.593672
5,54,61.770292,267.4199,21.453535,350.643727
5,55,124.962717,250.2274,28.605765,403.795882
5,56,62.389544,259.7919,20.609361,342.790805
5,57,84.630082,266.3248,20.832986,371.787868
5,58,68.3553,247.6337,20.879735,336.868735
5,59,56.63912,254.0322,21.766069,332.437389
5,60,58.03307,252.6625,20.830478,331.526048
5,61,58.219178,267.7998,20.224273,346.243251
5,62,57.220596,264.7137,24.673804,346.6081
5,63,74.285056,259.9428,21.99752,356.225376
5,64,65.760604,277.515,21.188153,364.463757
5,65,66.027953,250.0569,21.427968,337.512821
5,66,65.627197,276.6167,21.096481,363.340378
5,67,66.015101,283.8851,21.191433,371.091634
5,68,72.694627,285.2653,20.807557,378.767484
5,69,67.032035,263.9888,21.287912,352.308747
5,70,98.236557,249.2926,22.229712,369.758869
5,71,61.635645,262.4122,21.139289,345.187134
5,72,86.385176,334.9596,32.215869,453.560645
5,73,61.93566,258.4758,20.441123,340.852583
5,74,85.583702,272.4656,20.872272,378.921574
5,75,69.520918,261.0262,20.702769,351.249887
5,76,62.613894,268.7456,21.193769,352.553263
5,77,61.712348,288.1477,20.819813,370.679861
5,78,66.856889,285.6532,20.844652,373.354741
5,79,105.98274,254.9631,21.791252,382.737092
5,80,57.041949,280.588,20.929105,358.559054
5,81,55.544279,265.5354,21.214297,342.293976
5,82,84.063848,253.4472,21.052119,358.563167
